过渡地址,转币天数,转币次数,最后一次交易时间,第一次交易时间,转币金额,总交易次数
0x33257d40677e1f38a5bf400aaef894edd9766fdc,2,2,2018/6/27,2017/9/27,9.989,21
0x280030abd5070fc73a738bf6319215b6b8a7859c,2,2,2020/1/15,2019/11/5,2.126,3
0x3b1974d6a5daddf08c705f52d279480df9278507,2,2,2018/6/27,2018/1/11,8.98,9
0x63cc7f93a9f3c9828e7d84ff4720742fd3bae334,2,5,2018/6/26,2017/12/29,12.191,30
0xb8f6d808fc5b3a3a4909b0ebdcbb76501d63c279,2,2,2019/5/3,2018/8/24,110.553,577
0x21603ea12e7f976044e38f7d011bbd2e0475134b,2,2,2018/9/17,2018/8/24,33.885,11
0x664f7040f4591d8744acf87e530b26d75c236b2f,2,2,2018/6/22,2018/1/24,5.253,39
0x54bfda8487e1665d8b087d44c495a9bbd25418eb,2,3,2018/6/25,2018/2/6,84.887,7
0xea80e4108f29d9d19ebc76b3c2c4e3be18519ef6,2,3,2018/6/23,2017/7/3,121.711,52
0x862d649742ac330a8054f6a20f8ab348a5fdb1b9,2,2,2019/6/12,2018/11/6,123.381,43
0x03fc4c088a3f99caf0dd4adf28a5bf95e76df952,2,2,2021/2/4,2019/6/17,2.395,77
0x899a25b3b3837f289477af7831c597a828474a56,2,2,2018/6/25,2018/1/16,2.769,13
0x5f1d28df35ed1b9182d2ba777cddc56ecc7cdcbb,2,2,2018/6/25,2017/12/14,2.658,13
0xe9f8221a3f0a92ac2e1deeaf846097dcd19cd81d,2,2,2019/1/22,2018/8/6,13.857,46
0x3f30e658c9c4c3322cbb1055d5ffe617de134343,2,4,2018/6/22,2017/6/14,29.784,63
0x89828ce8dcd6f579536c4558df2cf9636d46c771,2,2,2018/6/25,2018/3/28,2.272,27
0x8608f4670672b1bfd031aea0c0edaae3a2470fe5,2,2,2018/6/25,2017/4/24,22.372,68
0x7513b79fb777c87bd43b7e2682a00b71079d3123,2,2,2018/6/24,2017/9/3,5.628,22
0x041a345d62379ab9703c93ef6d929cc458dcf6d9,2,2,2018/6/26,2018/2/6,8.164,37
0x370a5d89eeda9d36475ad891770b10183bd802e3,2,2,2018/6/27,2017/11/22,67.785,14
0x01ac90ffd16634a12cade50f56cee609900df3c3,2,2,2019/5/23,2019/1/3,280,4
0x1343903402b4f245eba2fa3559b2d26a3c26b83d,2,2,2018/6/26,2018/5/15,8.78,27
0xe2850e10a688094fdb183a3520878640d18bfa86,2,2,2018/6/23,2017/9/12,179.384,40
0xd94f508a9ff346c12cfa6ec50b1c42efca3d82c9,2,2,2018/6/23,2018/1/7,33.33,87
0x6c03646de40739992b78ec9050cb3a3c0b68ea8e,2,2,2018/6/23,2017/9/8,31.9904,122
0x7554ee2d6ea02dce9ed40663c5c9bb5b2e72058d,2,2,2018/6/24,2018/4/25,0.287,5
0x352f83bae22283b7fccb84e848aded51c4fa602f,2,2,2020/8/4,2020/2/12,41.577,87
0x5e663741c4edd44cd523555db7c0ef0604e93dd5,2,2,2019/5/23,2018/8/6,10,276
0x267021472e1857a98165c4e200779f51d7f1013c,2,3,2018/6/27,2017/11/25,350,446
0x0124ab731a8c39e47d3a64d135375956fa6f9836,2,4,2021/1/22,2019/7/14,690.817,17
0x569f386657cb4a759c92e5dba517314b9da1ce62,2,3,2018/6/25,2018/1/3,191.5,14
0xb32759bb3de48bb9eeaa561a2be98a3c37469f5f,2,2,2018/11/25,2018/8/14,46.96,95
0x1944fd55163d7de6a9507999f279a3240a913afd,2,2,2018/6/26,2017/3/9,64,538
0x0f6283c8b1c2382067a409398e756d629b3491ac,2,2,2021/1/27,2019/7/9,6.244,41
0xd4e14baf254108151ea3c61823a8aafd1ebfaf64,2,2,2018/6/22,2017/6/8,32.051,368
0xd23d887c07648982a535b3a3d23edc18e95bc030,2,2,2018/6/22,2018/1/15,1.437,5
0x0a05dc33ca8d1ecc90c540a7578806da3e7ee850,2,4,2018/6/26,2017/10/21,64.92,46
0x2bec1535f8a31965f7fa56db6606e2560edaa887,2,5,2018/6/27,2018/3/30,4.148,18
0x52f1a6a5fd43dcd4777524c5821c6cca7b1edad1,2,2,2018/6/25,2017/11/24,40.177,63
0x15ee746329566af6aeb05e310cf13f11ab52211e,2,2,2021/1/18,2019/8/21,6.663,697
0x30b6c81c2b40dacb4373ce134cef392f7b60a0bc,2,3,2018/6/26,2018/2/2,21.84,10
0x4945c1f13dc2d422a3ebf8020cf7a40f7f3f58b4,2,2,2018/6/24,2017/5/30,6.093,27
0x707822e9b8409284ddd630e69a34cd035a53c754,2,4,2018/6/23,2018/1/6,51.407,141
0x20e5393fafbc07eb2042222633c5c5c8c7612d2e,2,4,2020/12/22,2019/9/17,2243.43,132
0x10e4156826df845631a8a65045b82505ab070aa3,2,2,2019/1/16,2018/8/12,9.24,31
0x68b76bc4410d6056ee76c81c623c4bd2cb0fb2d1,2,2,2018/6/22,2018/3/5,19.79,18
0x21a3aff2400e7a65883ef07d891fd731fb4fcc19,2,2,2019/12/18,2019/9/22,95.865,6
0xf4c17b0ae5cea738c5e8329cd40f4293bc02251e,2,2,2018/6/24,2017/9/22,33.277,12
0x651106d935f4249e89add0206da77c8c9b13667e,2,2,2018/6/26,2018/4/8,2.778,5
0x5d8390460aae6055eb414b2315df067f57314c6e,2,2,2018/6/25,2017/9/3,129.99,20
0x8fd7cb766ceabe409307c2be017d69244371cbf5,2,2,2018/6/26,2017/9/18,8.075,52
0x70ddbdf9c17196be05647eff686fdabec2e57e7c,2,2,2018/6/23,2017/8/18,24.834,28
0xb4ed639f415347d2fcd2ebbb937687682f367f74,2,3,2018/6/24,2017/9/9,346.7,19
0x9178e37aaeb23c9f3b967ad2fa29e445c8fb3ab3,2,2,2019/7/22,2017/6/28,118.251,32
0x2390487af3613a47435fe4573cf6f4987d28acda,2,2,2018/6/26,2017/7/27,8.8,37
0x807a99641709d01fc91edac81b41d77ae7612be7,2,2,2018/6/25,2017/10/4,3.974,317
0x23d4ad419baa33c24f4bad359b749c3387b7258e,2,2,2021/1/20,2019/11/28,20,8
0x60f583c87f61875f4b3cb74d13479414c6cb6f3c,2,2,2018/6/25,2017/7/2,104.66,53
0x3f195e0fad0b95ddef758235f7e38b3d4be9ab0b,2,2,2020/5/14,2020/4/8,142.561,13
0xd21eca7c0e90b9d0c9f834cd60a237f952466d19,2,7,2018/6/22,2017/9/14,323.773,27
0xc123621e8fc8c6abdc52eedca12bba2cf56cab84,2,2,2018/10/5,2018/9/13,8.222,6
0x79b5ea0f99f9c4c2d406b697934d1baf34d5bcd8,2,2,2019/4/8,2018/4/24,58.628,555
0x031ad1350bac5df9df5e5b29edc03b3618ca7219,2,2,2019/10/24,2019/6/17,112.466,10
0xb31e2b8dd340966e2c2062c8db9ba9e0ccf5ba80,2,3,2018/6/24,2018/1/12,14.461,14
0x032dae825d61b7e8dc871615fc1432fc308f9f5f,2,2,2021/3/8,2019/6/17,3.144,172
0x3b79b32533c02be82b5797bd1b6c3fc190c441bc,2,5,2020/3/13,2020/3/12,3503.99,9
0x388e405dc1a197671a02abf48596794192c4e88c,2,2,2018/6/27,2017/12/16,4.446,16
0xb05f12102d24915ed2b5f09c7b04dbca1546f7d3,2,2,2018/6/24,2018/2/9,1.98,8
0x81e0abd153461c1701a7353fb2de8236c5665fba,2,2,2018/9/18,2018/9/16,9.98,4
0x4f81fa98e39ab1e80181e4cde755974b26f664f7,2,2,2018/6/28,2018/1/14,93.01,92
0x024ea523478770af60bff6d7c748ae96c923b790,2,2,2019/8/27,2019/8/26,523.1,3
0x0986348e37f0f2721c6c91ed83b0cd64b17a416d,2,2,2018/6/26,2018/1/13,9.652,7
0x7b57951ca0aeb2b02f68a5a19482c5cac2afc33d,2,2,2018/6/25,2017/6/3,128.615,24
0x23c83556323969f1cd925fa4ee555d81c58fdcba,2,4,2018/9/6,2018/8/18,9.997,10
0x389e93f61f1cd46f8e2aff07e09e2c7db59e477d,2,2,2018/6/27,2017/12/25,0.98,113
0xee58ec5a35de731cb4248179783d6a8ba0480a5d,2,2,2018/9/11,2017/10/25,43.548,20
0x4d9ee877ad16a14166ce6a3f248614e5f4943219,2,2,2018/6/24,2017/2/25,286.757,112
0x5d7282b66307123a04a9bd7efa087b7aec10d6e8,2,3,2018/6/25,2017/12/27,37.625,66
0x14dc71c5ffea521d4b492a88f65e745372019dc4,2,4,2020/4/1,2019/7/17,36.236,36
0x53a101d0fa33ada8257278e3c9118d1f22f0c34b,2,2,2018/6/25,2018/5/6,1.98,9
0x859d9d428833d9bbac12e9293c579e3bdb829d2a,2,2,2018/6/25,2018/1/24,5.206,10
0xb612cba0d728757b048f5af2a9198383688fa659,2,3,2018/6/25,2018/1/13,36.942,5
0xe0a4824d57fea30a0fc4b8192d994187f65ae5d1,2,3,2018/6/23,2018/1/5,52.953,9
0x8661c9bb3b425d39482a607675ce2e379f675d13,2,2,2018/6/25,2018/3/4,2.85,53
0x68b1f32ac91ea2954c4a2e802bb19d389cea4ffd,2,2,2018/6/22,2017/9/26,2.99,74
0xbcc4eb85b7c69f079e068fa53b89c1a60b6e34f4,2,2,2018/6/25,2017/9/4,8.491,20
0x81ee5b245f5786a03bf418cfebe920df9ee02b33,2,2,2018/6/25,2017/5/25,20.46,131
0x40fbd1b1bd0f4ae376fbfe3a3a275aa483e5174f,2,2,2020/12/24,2020/4/26,3.689,10
0x012c35ed51721823e989bd6ef83620964c97dbdf,2,2,2020/4/29,2019/6/14,11.742,115
0x1736eee48890f8b3ca68cc671e3daf2b7d2bb112,2,2,2018/9/11,2017/5/22,7.01,269
0x5768d645a2c6cb7cd6c61a3dda5d3e83b1eeeea2,2,2,2018/9/5,2018/8/14,44.06,19
0x6a571888aced8d247a2745241856da33ea4ae559,2,2,2019/1/14,2018/12/8,20,14
0xba0c02b485605ce6ae5b5fe3c18a0a22c7ac8a96,2,2,2018/6/25,2017/8/31,40.541,13
0xd3e6c5bdb09d9283bdc0dc3ca920d01708114f29,2,2,2018/6/22,2018/5/24,30.994,12
0xd17554493fa12f94d9df1f2c755fe483843a161b,2,2,2018/6/26,2018/1/10,0.13,5
0x49328e3923ae19cf4cf300f77745717edfcdef4c,2,2,2018/6/24,2018/1/9,6.98,7
0x0c51e687a73fea72e067c73ba22e58c489e1ca7b,2,2,2020/9/7,2019/6/28,16.292,46
0x1b6e3ef593d389e653d13dd41c7661c04fd7bfa7,2,2,2021/2/15,2019/12/9,13.083,115
0xe64c7b82156c47f73900794d0b3c8c1cae6f73f9,2,2,2018/7/10,2018/3/30,4.448,9
0x26cc6dc3f41a9d6f34d1a011f851ca47b2c4cf2d,2,2,2019/5/27,2018/8/12,11.387,7
0xccd58680cad62a1e5cbc08475a22aeaa84e1785d,2,3,2018/6/26,2017/12/28,282.195,7
0x9679e23d950cd13eff0d1e6150a72ce075789da3,2,2,2018/10/15,2018/8/7,41.701,49
0x3248d3cac0373a7b1cde3c9dc5d677eec8f360c2,2,2,2018/6/27,2017/12/27,6.917,47
0xace1bac08a3d19932b603795f823e0af486435c5,2,2,2018/6/22,2017/6/2,199.98,412
0x0980ab9ad92a04dd57a8557e8733d22c567d0f56,2,3,2018/6/26,2018/1/13,33.3,7
0xe78cd60ce388ee14aabd24702f834853e424f289,2,2,2019/6/10,2018/10/17,2.816,341
0x08fdca9781002e488c7a469f91eb8f769b5de892,2,3,2019/2/22,2019/1/24,41.131,10
0xac8c71bdbe949b90e904bd743e33913bc1cce6e6,2,2,2018/6/22,2017/5/30,72.07,56
0x367b7976143b08de5d143f9b47642fcab4ecf7cd,2,2,2020/8/21,2020/2/16,8.877,29
0xb04add1e0a851ab90b80678b47272e86e2f85d3f,2,2,2018/6/24,2017/6/1,30.21,26
0x39b836f5af639ed48646c1e0e5ed1fe94a6bd044,2,2,2018/6/27,2017/12/21,149.9,11
0x34aa01d2c9957d4bade39482667af5ca5b277843,2,2,2018/6/27,2017/5/22,29.498,46
0x4f5bba1ef6553dc7d9ccb36f3edcd7bb1a5c4853,2,2,2018/6/24,2018/3/7,2.52,5
0x2b00fce2a7f760804ed24aec8200062683fa1f0e,2,2,2021/2/5,2020/3/11,23.979,12
0x4be2b7591e61130e48f5de2234cfab0e0cec0ccc,2,2,2018/6/24,2018/1/10,4.404,5
0xe730819e617e6ecdb750ede0cae884e2562deb5d,2,2,2018/6/23,2017/6/1,19.202,24
0x19a17c8d41f55a9f9810394851e70f306ac47512,2,2,2019/12/18,2019/8/7,586,14
0xdafdcb030ad9f78b9e4e6a3f4fe20d70ee4d521b,2,2,2018/6/23,2017/6/6,10.625,8
0x37834760935bdd522b46c94561e90f813e282339,2,2,2021/3/8,2020/3/3,58.036,429
0x7af1ef76b76e7a5aa34b1095080d73c23235e630,2,4,2019/3/2,2018/10/28,72.06,12
0x8bf4ee956fd2494e69a6d7418d03eebfb5ee09cd,2,2,2018/6/26,2018/4/14,2.03,7
0x33625d6b5f1602371ddb679568beaa8e3e404486,2,3,2018/6/27,2017/5/28,13.578,27
0xbc5714b2da911c6e35e06070c37278500abb0cbe,2,2,2018/6/25,2018/3/18,0.04,5
0xc26cee85ed57fc24d292bbdfa55dfd4aaff3cb47,2,2,2019/3/6,2018/12/6,13.946,6
0xe5a2ffd1dafb896617cb83dd6eed0c3109db3310,2,2,2019/1/18,2018/10/19,19.534,16
0x00584fb7b23f33d72a33e9c0e478ac69b378a1de,2,2,2020/11/2,2019/6/13,4.623,50
0x84b5e00611bfe2b3c4b1dc1015dafae797159750,2,2,2018/6/25,2018/3/2,2,16
0x092b50378d6ff98e1631dbfcf0c8987ed03b3d91,2,2,2018/6/26,2018/5/11,7.798,8
0xa55e0acf860b51bd407d92b9f097c8c418e290fb,2,3,2018/6/26,2018/2/5,47.029,11
0x5ac63c233d3d1cc9b276fd85150ed6844c0f7fcc,2,5,2018/6/25,2017/5/24,8.74,195
0xcfa35469cb051253b005d0f0e5ec5d2128483f11,2,5,2018/6/26,2017/8/28,80.4,13
0x34f1ae7f9a55caa1262520d67ea336f4371295cd,2,2,2018/6/27,2018/1/8,0.987,9
0x977b71771957e1268ef70624e5c3fa861c5c4c82,2,2,2018/6/26,2017/9/24,14.11,6
0x886b3a7843e005d240a7dffa99ab0ddc91e43103,2,6,2018/6/25,2017/12/25,72.336,36
0xf02f8af17aa083873a8d075d65d027304d02fbf6,2,2,2018/6/24,2017/6/23,91.985,61
0x31df71e2e21aa540fde671514deab428801d58b5,2,2,2018/6/27,2018/2/26,35.38,23
0xd234759d9fb1910c98b4ed86bedf4ab108ef6d58,2,2,2018/6/22,2017/7/24,5.399,16
0xedc82511a8811ef090d9b879154fb8ab0e96e8d7,2,3,2018/6/24,2017/8/30,63.45,17
0x337adec5b61c0752fe52aec01b8e23515e602214,2,2,2020/4/22,2020/2/3,138.708,8
0x6f2c42b6a01b775b5eaa8c1303240be253203abb,2,2,2018/6/23,2017/12/24,0.091,9
0x7bcf4415b89607493a52279f9fe9674c40a62979,2,2,2018/6/25,2017/6/5,12.466,20
0x18c5b30b2c030caf3cb19f6897793570a441f529,2,2,2021/1/27,2019/8/3,461.62,497
0x1ae0f4685e71231efcff00640a54c665a647bb23,2,2,2018/6/26,2017/10/29,46.864,44
0xb4df036573ec9f1ab67ad127c52e2bc904124977,2,2,2018/11/10,2018/8/14,119.01,10
0xcd9c1b23d885cef4656ffd98ef6041c754dc82b6,2,2,2018/6/26,2017/7/24,2.43,18
0xd9ab0003b32bb65f7d52d0fd5a521b1f99c751f9,2,3,2018/6/23,2018/1/11,6.317,7
0xf3b78770b9e693c10f76172d34c355387ab3baf8,2,2,2018/6/24,2017/10/7,2.188,21
0xd8ac5416ed7f10f8ae4c9453f0e7687000e57b25,2,2,2018/6/23,2017/6/30,0.55,236
0xbb1565dad80d6aaf565530b3dc4310abf03265d8,2,3,2018/9/23,2018/9/20,226.298,37
0x119b81f40f85b54cb7df93e1968024e1ab5d4284,2,4,2020/3/30,2019/7/8,313.805,11
0x903e66e711512240e81ed9a690d67b258fd55ce9,2,6,2018/6/26,2017/8/11,45.031,25
0x2b854c26b3fb3e9584e94290f47e9d49613a74c8,2,3,2018/6/27,2017/6/6,150.525,113
0xe49b6cf11181f4a1f0e38c97b18f1ec403a23a24,2,2,2018/10/25,2018/8/16,1.427,4
0xf57590acfd396e15a61faa95d4af224864711c02,2,2,2018/12/30,2018/11/5,449.98,8
0x3c8b5a24e16097213e2ec0790383180775394aeb,2,2,2020/5/1,2020/4/14,4.61,3
0x105bda75fadd225ade872996011539a4670b86c7,2,2,2020/6/19,2019/7/5,11.643,362
0xfdce4b09e0d1b60cd67845c2936f5f40a1d876d2,2,2,2018/6/25,2018/4/13,12.432,11
0x128fc299b49d3b07cc162e6dd9112ecff9d7078f,2,2,2018/6/26,2017/12/25,4.959,6
0x37f514f478d11b8da17bc26460d46471be6ee9b7,2,2,2018/6/27,2018/4/12,12.082,6
0x49b77be5f2e1231842b412590ccb201a14ad905c,2,2,2018/6/24,2017/11/30,123.58,11
0x33a51e598f6c7f6fdd36be38f09e8c0023fa3224,1,1,2018/6/27,2018/5/16,1.912,4
0xce863055ec3b3e3b9b26d18798f0a1fc845fa403,1,1,2018/6/26,2018/1/4,44.86,3
0x48457db1072d7da084b2dc4cf2bfcbd6e94bdb64,1,1,2018/6/23,2018/1/15,1.338,3
0x6c4733d436116e2c1aa6ba82338910453114079a,1,1,2018/6/23,2017/9/8,12.241,101
0x23747d714148bafc88de984f756dc12a810bf671,1,1,2018/6/26,2018/4/5,2.3,8
0xef5e0b03e44691d4544e146b5114da427f0737a3,1,1,2018/6/24,2017/12/25,0.19,5
0xb9722fd6dedf46397a980930ac8fdc2117f314ed,1,1,2018/6/25,2018/4/12,9.703,4
0x12f33221c4579cfd94678a6e42eb5fded3ef45dd,1,1,2018/6/26,2018/2/3,3.99,7
0xcf443a360d33435f03b67cac6f8cdc86650d0519,1,1,2018/6/26,2017/12/19,2.003,12
0x19113c49f09d2cc386df17c9ce7429bed9217ff7,1,1,2021/3/4,2019/8/5,5.584,56
0x8571f120682a72a272fbb1c2e6ce4ea04cb43561,1,2,2018/6/25,2018/1/16,15.738,4
0x2827a2990e023bf4eab3036049455ada724b3a6b,1,1,2018/6/27,2018/4/29,0.99,28
0x193ad07fdc550deeca0fa4b398ec92d657a30b74,1,1,2018/6/26,2018/4/26,8.352,5
0x1eb12fb343e39d2a78d23d0b899eccced1c8339a,1,2,2020/9/23,2019/9/4,100.049,20
0x232c6f11adbcb0e6d6f3411506e8a75e84ba2ccb,1,1,2021/3/8,2019/10/1,23.446,2024
0x0f0498fb3c11bcbfb05d4a3497da37687f4a4e37,1,1,2018/6/27,2018/5/18,1.002,4
0x28915fefe175fa6ac3f49c34be35d0dfa67bb0d3,1,1,2020/5/4,2020/2/12,0.146,4
0xabf65f90a6e6544c41441a0ad8fc273b5d5b2147,1,2,2018/6/22,2017/8/15,1.98,23
0x2c4005db0dbe7339ae5b5ec72df690d896f2499b,1,1,2020/3/21,2020/3/21,2.467,2
0x237bf44151bed264c3248e673a3d4410c2c2bc9e,1,1,2018/6/26,2018/4/15,0.634,5
0x2fff6ae9d40579d5515457ee933a890aa456489d,1,1,2018/6/26,2018/5/8,5.904,6
0x04987462a493606751fa3fef0c4e9be9745be188,1,2,2021/3/4,2019/6/18,99.99,1055
0x3c3af739b6db34931a443c93c71adcd8b23587ea,1,1,2021/3/8,2020/4/9,0.157,4
0x340a9b296f248de1f0b193475ed7344965122ddc,1,1,2018/12/5,2018/12/5,99.99,2
0x1e57f15087a5b09f29d7eecf2f58ddbc39363770,1,1,2018/6/26,2017/9/9,123,43
0x98f9e230d3323581cca7861cdfcc2dab013d4bd5,1,1,2018/8/23,2018/8/23,0.99,2
0x731d02a994a1eee883b748a7a30a13b9803693aa,1,1,2018/10/25,2018/10/15,30,2
0x1b32bcb3cc43ad88e0e4500b9032b9efca0a6a31,1,2,2020/12/17,2019/8/14,4.265,21
0x3e7fd091c9adfef5c6f6b5173b6ce9a21dea54ba,1,1,2018/6/22,2018/1/24,2.244,10
0xe49276bb13e55e55928a387f62f0401b7447d5d0,1,1,2018/7/15,2017/6/14,35.734,763
0x929bf73b4779b24f0d7004c2d68cabb40d67fea8,1,1,2018/6/25,2017/12/1,100,6
0x1bbe5a21376b3e0732c759e260ab76c3e60fc1be,1,1,2018/6/26,2017/3/17,15,212
0x8cff138a7a93081344df3d3e73e999903fb781ed,1,2,2018/6/25,2017/7/14,0.568,119
0xc82f7c1a78f790243aa0f8b204776463e7436b11,1,1,2018/6/20,2018/5/15,0.264,3
0x4d12fa0e1ec09745a4571c997933162071a8ac41,1,3,2018/6/24,2017/9/4,286.01,21
0x23450e7b0b85284c9775cbe20a48facd633a3478,1,2,2020/12/9,2019/10/27,4.124,27
0x21d5558f0ebbdf746bebf4831ce775ebb1044d57,1,1,2018/6/26,2018/6/10,0.99,3
0x098a5e44b727a1bc5970be2341ae6d1415b5b209,1,1,2019/3/4,2018/9/5,18.88,16
0xb095e07368c380450c334863991b6310f3525313,1,1,2018/6/24,2018/1/17,1,11
0xc3b2a2679a5ffad2cea92db06297f2e3d08b26ad,1,1,2018/6/25,2018/5/30,0.189,5
0x7de85fa9361c3b270c864f0435a136768af338be,1,1,2018/6/25,2018/1/17,1.807,17
0x0fdfe8c31c81c8a83e33d58e27fd8aad3193ef61,1,1,2021/1/14,2019/7/4,7.575,75
0x3d627b4e655a87337f5566e58d2821c72b4acf36,1,1,2018/12/30,2018/11/7,0.917,9
0xcd8bd4f8335f8ed5736c07a37dd6169eee881d2a,1,2,2018/11/30,2018/8/9,13.788,9
0xeca6f476b12b051062815b041231005e0d7d1750,1,1,2018/6/24,2017/6/22,100,144
0x4303d8d184ad2277084d9a20749d73b24651a623,1,1,2020/5/10,2020/5/10,0.439,6
0xed97ceea90ccaa65fc18be0e0bbaa8b3b73b5262,1,2,2018/6/24,2017/10/18,57.479,145
0x0aacfb94dcb452d2e6767fd0aac44b42ce8341f3,1,1,2018/6/26,2017/5/19,129.29,37
0xb5643cd2b6cfcd952214a09d3e3cd3f57776dee3,1,1,2018/6/25,2018/2/1,23.419,68
0x2bc4e187f34613dc4c0a581a9d95378f47395df9,1,1,2018/6/27,2017/9/12,2.56814,62
0xaa2a2545ca46cd9632520f652558a8595fc6e59e,1,1,2018/6/22,2018/3/6,0.99,5
0x3754919a9af85a1cf09d0502f9524d053131bb11,1,1,2021/2/19,2020/2/19,15.472,16
0xeebcdffb4d5fb8503bf5e2e50406c84b0383a411,1,1,2018/6/24,2018/1/15,6.186,6
0x32be372fb39a2c71682a834ee4d33697f5fb1af6,1,1,2020/4/27,2020/1/27,4.073,6
0xb9385aafadf25b8e7816074aa552a92898a28f00,1,1,2018/6/25,2018/4/5,3.029,3
0xf179f392a5971206e1fbaec8a8495feae859b130,1,1,2018/6/24,2017/9/10,0.09,16
0xa7ef6dcdb1bde1755bd6960c9ec212f0bf47e51e,1,1,2018/6/26,2018/5/6,0.455,4
0x2b2bf9c56b4c8221812668bdd4df11974c6b53c9,1,2,2021/1/19,2019/11/30,1.34,26
0xb4345d4fc0d69eb18e397738af092329f12ffd13,1,1,2018/6/24,2017/3/15,251.329,71
0x3fbe476071f2070b5e12cfac1b61c63d911716ba,1,1,2020/4/15,2020/4/15,1.497,2
0x0775e4bf4b840c53e591a796ebe4e29a30c35b1b,1,1,2018/6/26,2017/7/27,19.691,143
0xab00468258b2c4ce0daf989a643cfc5325c60891,1,1,2018/8/10,2018/8/6,10.337,2
0x085e62d9590dc202ffb60d83cf05db9a7331d121,1,1,2018/6/26,2018/2/26,0.08,6
0x2c9473045cc891326bce29ec0ef8e80d696aea3c,1,1,2018/6/27,2017/6/29,28.33,59
0x89d69ade844a8ad00d8a4ce17e3618f80f284641,1,1,2018/6/25,2018/5/21,0.99,3
0x0d69774396b24222d66c0d68a2634c6cb9b2529d,1,1,2020/5/12,2019/7/5,0.445,103
0x24b3738565b6e12d60f82fcb18c942251048b213,1,1,2018/9/10,2018/1/20,5.714,12
0x03645bde6b77f16aeb5b72facf632208be11c6d7,1,1,2018/6/26,2018/4/13,3.946,9
0xa4e28b98a832ec881c88cc53c8c7d34c8d0d2557,1,1,2018/6/26,2018/1/21,1.008,9
0x2b52d96c75092bd159b4a55c7754e7b24525f8fc,1,1,2020/4/16,2019/11/30,1.274,3
0xaff919f23756bb265b0c036a405fbf64cbf4a4fd,1,1,2018/6/24,2018/2/22,6.08,3
0x4bbe7cb2088e99c05974b94d1fe96f13d7cd2a64,1,1,2018/11/21,2018/11/1,10.42,32
0xd4cc59dbcaf0e084e4ea0046cb17037451771fd9,1,1,2018/9/8,2018/8/24,80.288,19
0x7962c57a49e7dafc8f7c2e18019c16e1d3c5d40b,1,1,2019/1/31,2018/10/26,2.36,4
0x500338d7560632919352016387829632e98fa172,1,1,2018/6/24,2017/6/2,8.3,22
0x327a4ec4a912d56409acb13786eb297bc56a5b19,1,1,2019/3/17,2018/8/27,2.883,12
0x34ceea062939d1cd1429390173890a808b50ad2b,1,1,2018/6/27,2017/6/9,43,48
0x12f5281e6c4262b20aa14c9a957879841b97227d,1,1,2018/6/26,2018/1/11,4.79,14
0xd3aa62c95ba790b8694f1b1918635fc14b0f4b4e,1,1,2018/6/22,2018/1/23,0.74,4
0x54a2afff85f1bb164722b1e7c43e28f361e77831,1,1,2018/6/25,2018/1/9,19.469,28
0x54d4c147a2c37bf332bec201413ac3ddc36ca052,1,2,2018/6/25,2018/1/6,4.055,5
0x65639b0ab76d3fba591f0c72a67aaa79117cfd91,1,1,2018/6/26,2017/12/12,4.973,8
0x376b17a7a096fd51a967527e0b2a9a4cde4c577d,1,1,2018/6/27,2018/4/25,4.724,10
0x65a01084fbb82b31623b21e2b763be73fa285136,1,1,2018/6/22,2018/4/12,0.238,4
0x2fd6950d1149c601082817880d146fe61a52f953,1,1,2018/9/19,2017/9/18,2,52
0x0c7eca5a7c47a78feb40f170d47cc0fd7bb1d66f,1,1,2018/6/27,2018/2/9,16.11,12
0x1af070e666fbeb726e6fe11d761713b10d34d7df,1,2,2021/3/5,2020/5/24,17.066,164
0x28ff789d57d8f62d01400e668f02fd3dba5d8b07,1,1,2018/6/27,2018/3/24,5.01,464
0x93a51cddf849c1533ac1e6efaf503a4cbe4fddeb,1,1,2018/6/25,2018/2/4,24.367,9
0x00f1cce6510066e4e7ded892be3373094dbac018,1,1,2020/4/14,2019/6/21,6.563,37
0x25fc9010303c89e4cd17865117c3d221359aeee7,1,1,2018/6/27,2018/5/15,3.045,3
0x6e6f9951a4e053c5ec40cc1a7f1448c5a3fb7299,1,3,2019/4/26,2018/10/22,13.486,6
0xb90cb8c12ef28329484dfdfb719f7346e9c28551,1,1,2018/6/25,2018/1/11,0.076,3
0xe0f8a61748f59cde35dcefc733884435d859da4e,1,1,2018/10/25,2018/8/28,13.348,85
0x7be573cef07f6bf1f49b3d25bac8398e5c752cfa,1,1,2018/6/25,2017/12/27,4.602,9
0xf83d6e70caca99f1e473011dea30e1f02491943b,1,1,2019/2/23,2018/12/30,12.205,18
0xc9249bb275d9bdd1de576ee4a01cbc23258abdff,1,2,2018/6/26,2017/10/4,14.043,15
0xb69207b6dcfe4c80dccf75e5533553007df653fe,1,1,2018/6/25,2017/11/22,0.6,13
0x14833805614e62e14ec4b136252e048758b94173,1,2,2020/3/8,2019/7/17,449.98,18
0x54e3a35f49653de1f413534c8ce296e1ec5afdfb,1,1,2018/9/29,2018/9/29,5.972,2
0xefc830b57d32135d2addc653f7b3b58357571012,1,1,2018/6/24,2017/9/1,64.17,9
0xd7b0b25a8f422441eb97585fa83e0bd7c285a14e,1,1,2018/6/23,2017/5/30,105.73,92
0xcd24d1683ab50d04604189ccb82a818bfca648d5,1,1,2018/9/6,2018/9/3,7.129,4
