过渡地址,转币天数,转币次数,最后一次交易时间,第一次交易时间,转币金额,总交易次数
0x3e26a8e883e29b6ff19948384e740274209405f1,2,2,2020/5/7,2020/3/31,79.387,4
0xc501c05219c2f150608ae037a68c3f0175a70ceb,2,2,2019/6/7,2018/10/1,56.4194,32
0x21217632f79bd3fe01ee1fa21aec2a309ece773e,2,5,2020/3/27,2019/9/19,410.384,14
0x03d5a79c2bc0c1267ddc9a567a4eb6b5276c13bf,2,2,2019/8/2,2019/7/29,1.7887,4
0x17bdce600186e871f744e663abc0763280a7f8e2,2,2,2020/10/12,2019/7/29,4.26528,6
0x34ccd1656c075ae2929e1a60260fdfb7b35a0c6f,2,3,2021/2/21,2020/2/11,99.95,334
0xe07c38093e8b27c59cf38c202c7f0b5e091b0169,2,3,2019/1/6,2018/12/26,162.695,12
0x686fb18ff5c1621bbc316b9c3cacc86f30754d43,2,2,2019/5/23,2018/12/4,1047.9,18
0x4600a7359ed18164bb98e63444598823f660cb8d,2,2,2019/3/27,2019/1/2,124.691,21
0x77b072801982055729abd63f2067513ff0afed93,2,2,2018/11/29,2018/11/19,105,4
0x32bed283e5245f356172a98857a6d71b79e8c2ce,2,2,2020/8/20,2020/1/27,1.908,6
0x12a4ece0935328a4f65bc88a77cb71251be17bfc,2,2,2021/2/1,2019/7/10,4.35382,21
0xff0dd8b5c482a6b3815f22542e2d54c43de4fb1b,2,2,2019/3/21,2018/10/8,51.31,48
0xe509f3ebfd4fd4a0e8b06cca07de4e51c1b5138d,2,3,2018/9/6,2018/8/14,195.345,5
0x620ba8345f88b2c6ecf88c360cf3d276cd7ac913,2,2,2019/2/1,2018/10/3,40.6071,9
0x9ca7ce28228ff03401a6bce72c486adbd2acd319,2,2,2019/1/9,2018/12/21,9.46927,4
0xdd088742e336f993e898f2f0e2644f7a40576b84,2,3,2019/3/7,2018/12/3,3.64836,9
0x218f53f5bc91987a028143e02f16ba7cdb619932,2,2,2019/9/30,2019/9/25,1.30632,4
0x591e787aca0b4eee5cf03a6a88d14a6251297efc,2,2,2019/5/15,2018/9/10,15.6606,14
0x4ad06ea0ee3c120293e5494d22b8b025c86af342,2,2,2018/11/12,2018/10/16,3.10306,5
0x15200c14ef7ff04223968dcec448ed1de791f861,2,2,2018/10/31,2018/10/10,4.97028,4
0xc1d7999523a0b2048aeb2d153581f018dc9ad630,2,2,2019/2/24,2018/8/17,8.31235,12
0xa7e1260a796b36701c00ffff03df57ba455edc84,2,2,2019/3/28,2018/10/11,24.788,53
0xf248c26311031aca64e74c75780b3785d1e5dd13,2,2,2019/3/27,2018/8/13,20.4147,16
0x057aa58e4872b36c72666c9d6348e91a77a8592b,2,3,2018/9/20,2018/8/24,51.6043,22
0x0c7cfd552cfea70b8731dc4cd58df16c9a2b1618,2,2,2019/2/1,2018/8/22,17.6832,14
0x1b3423f6df97268218e6cf93a9a2c7c21b4e480a,2,2,2020/12/30,2019/8/14,3.77356,6
0x9acb704532b273d35763484011d1cbbb83b4f6fd,2,2,2018/7/24,2017/12/25,8.5,33
0x3270def1fd5495270abac522454f9330bd738f4d,2,2,2020/4/30,2020/4/24,134.73,4
0x5f01a96aa701193aa36e02c4eda81f717dff5a45,2,3,2019/2/26,2019/1/4,90.7007,10
0x5d03c57fb8067482f2e86e1887ef6e477e0e6449,2,2,2019/1/31,2018/10/28,22.1621,8
0x2bcb98c06603e785ceeef27cf73af82a45e7f7a5,2,2,2020/10/22,2019/12/4,8.04991,63
0x459911f38e994a6f09d9bdb6266f640f3c6a672c,2,3,2020/12/24,2020/5/23,20.464,11
0x2cc661cb28413c2a6d528b4db5017d7183ae818d,2,2,2019/2/10,2018/8/31,18.44,19
0xd69a5a463d88c535a6361a3b5260ff5d7d2b3c44,2,2,2018/10/11,2018/9/6,88.2685,20
0x03614f7a205569e6c1bc9f1dfe864b24a5155e27,2,7,2019/2/25,2018/11/14,1301.92,13
0xe82d80ef13d228af700221f553bec5511d4fb121,2,2,2019/3/30,2018/9/13,0.866,201
0x16afe8fcc604b9d40717b66181278ed66c543b83,2,2,2021/2/26,2019/7/24,0.33541,44
0x017eeffc796b44e37619fd4cebddfaa6717fded5,2,2,2019/10/4,2019/6/19,7.641,14
0x336a2ea209fc6a8eb31529d87e1f627729472a15,2,2,2020/4/28,2020/2/1,491.005,22
0x372cc859e00efd168c4f966373ddabf7b233e294,2,2,2018/11/29,2018/8/15,9.87489,24
0x4cb4a2c2a4ede2788c384f1767a87b9ccf1986fe,2,3,2018/7/27,2017/4/1,167.478,92
0x0a08a900116f60cf710ef5cd83d17b2785b2c752,2,2,2019/10/25,2019/8/15,66.523,4
0xfed12d8bbaaef72759ff7e42a51ad63e26712430,2,2,2019/5/10,2018/12/5,24.6423,8
0x2419ac22dbacaf42d31e9b3803054963c1dd84ea,2,2,2021/1/10,2019/11/28,26.6845,77
0x987d61bbcd72ef275f95d30731b251533d42c077,2,2,2019/1/31,2018/11/23,5.13269,6
0x32b34d935592b4a4ea7a7bc2b6151e723242c52f,2,2,2021/3/5,2020/1/27,31.47,34
0xfc1a7b79b053babf852ee282d4ce260b6e3dff53,2,2,2019/6/12,2018/10/21,97.72,24
0x0ebc375a396d82e6118aa8ec6176d9b6a7f260d3,2,2,2019/1/10,2018/8/6,4.928,4
0xaad9d5c5090867b39575c0f9ff27009794b6668e,2,2,2019/5/3,2018/11/29,33.5974,11
0x3ddbdc9b7bb00bbb7cfbff597b6128487f21acf5,1,2,2021/2/6,2020/3/29,27.0623,22
0x049f09c7de9d627d164a5c8dd274f9455807e60b,1,1,2018/8/16,2018/8/14,2.00098,2
0x6b94379d90825f7a15f8a44589db5f3651f79c38,1,1,2019/2/1,2018/11/9,0.399552,4
0x1035484fcdc8eec609a1b8e6d73855ea0e5aa451,1,1,2021/3/4,2019/7/12,34.8671,212
0x174309df932aff5a0aeace930a42cd271cfb7609,1,1,2020/11/1,2019/7/26,66,57
0x1fcc0dd6eb8c61fa6deb92e6adb8714ec8edfb91,1,1,2020/7/18,2020/2/17,2.995,38
0x24c87f36147a6a1c9acff6b0f82eb7815d3ee005,1,1,2019/10/14,2019/10/14,0.342221,2
0x0527fbe9d3dc3d1774727502616d5ea5c4894490,1,1,2021/2/9,2019/6/19,3.30679,366
0x1b269c88933e0f343d6c54e690591e721479895c,1,1,2019/4/3,2018/8/24,83.3005,1161
0x10fe2440cc34199abf14d0b9dc22eb54b567ed6e,1,2,2019/6/12,2018/9/5,33.108,365
0x42e6e163d79a1fd659cc684280712a976dc80d3e,1,1,2019/3/14,2018/8/25,62.9628,23
0xa1ed1ef18cbd680acde70b5a49cd3f5b0b9aa53c,1,1,2019/1/4,2018/10/31,0.326336,4
0x35bece9b1b89e355709c741190456c04914e7faf,1,4,2020/3/5,2020/2/20,399.98,10
0x654bdbfee2a4ddd59ad4aabb34d687304b775b73,1,1,2019/4/4,2018/8/17,434.776,8
0x5262acf97b2977dd2f9d8c1ab3bbca2e26ffaf75,1,1,2019/5/14,2018/12/2,0.995,16
0x125ea48622d46ec4e2cf616d69ddbc199ffc0c8f,1,1,2021/2/19,2019/7/10,8.84282,58
0x15a3616f1bfdcae358b03cff1e0d6c2cfd88188e,1,1,2018/9/12,2018/9/12,19.995,2
0x095f6ed8d63ef735815e415f289084042d83f3d6,1,1,2021/2/22,2019/7/4,17.6133,218
0x28253e9859170287ae0d9a66202ff5dc6b91b902,1,1,2020/9/21,2019/11/5,1.18473,16
0x035616bfe42de02d436a8638cebc1d9bd47b6157,1,1,2020/3/23,2019/6/17,8.03695,130
0xf767a3b3ce2350fed62ad945ef036eaa69503ad7,1,1,2019/6/12,2018/10/22,1.095,8
0xd096102d2f61befd627b01245a6c7066775cb3d1,1,1,2018/9/12,2018/8/6,21.4134,5
0x047d06ab1653c068b194877acaa06f532ed234fd,1,1,2019/5/10,2018/8/14,0.726637,21
0x24b0d5b1771ed0fd517ea774613daad6e831bf45,1,1,2018/10/1,2018/10/1,0.995,2
0xff238a7e782306aca30fa3f7a94cf754a8c2ef6d,1,1,2019/1/17,2019/1/16,0.095078,2
0xee620e3fc26e0387e0819361ac237a77f28afa5d,1,1,2018/10/12,2018/8/25,51.9701,32
0x51be59fbba88d1034b78959bd795da4bde828b7d,1,1,2018/8/23,2018/8/6,10,4
0x1aa9e822d2b639050f726000c984c5824791defd,1,1,2019/8/23,2019/8/11,2.08874,10
0x55e4ec1ac3b6409d2fa373e65d5ac36c7654f40f,1,1,2019/5/20,2018/8/23,11.995,60
0x0a1e61e63553bb7b9797f90e11d9ea6ad8a4238e,1,1,2019/3/4,2018/11/8,193.065,14
0x1d44d190d8d83f11ef1c445f59095bf8f33edaa4,1,1,2019/8/27,2019/8/27,4.40292,2
0x019d5da963e9b12f738ce22863df13e926db6508,1,1,2021/1/7,2019/6/14,1.005,80
0x2032a01f741cb26170cb58ea5fbeccfe4104eddb,1,2,2020/4/3,2019/9/14,46.99,8
0x3c4cbec10055f3367cea4433cff7b0ee114e0d14,1,1,2019/5/24,2018/9/28,0.995,160
0xe0482f165436de236ff4433839f8823aaf1959a1,1,1,2019/3/13,2018/8/26,200.849,19
0xf9cc8cdc5d1dd874e5ef26f4067c986fe491d194,1,1,2018/10/16,2018/9/2,7.4267,6
0x6a82c5e0297491f361fdf15986416f9a92107b8e,1,1,2018/11/23,2018/11/23,0.333833,2
0xbf2247df696b00ba74800e6b461b0207c0f168e8,1,1,2018/8/27,2018/8/27,7.96509,3
0xd9f1bff223011e7fd7c21fb7224dc5ff335c1b8d,1,1,2018/12/9,2018/8/28,0.983631,14
0x2657057803356206a9cf142641e21389c5d2f6d1,1,1,2019/10/25,2019/10/25,0.344314,2
0x0f0ae2d8baa4b2e6efb89cbdea5bbca5bbcea717,1,1,2019/12/11,2019/9/22,4.22457,4
0xb49d7dd220918a9698eabb42ebc625e57194b1ba,1,1,2019/4/5,2018/9/11,1.68142,4
0x1ad36faabc107e10cf583b30fd06f99802cb7abe,1,1,2019/6/2,2019/1/29,0.902649,12
0xb09e9898617fa5d4dae3e6e73c3d2a00a1fb4fc2,1,1,2019/2/11,2019/1/18,17.3837,6
0xa04d289e74b2a6594a999e0d20d43948a62735e4,1,1,2018/10/25,2018/10/10,8.05865,2
0xc4c950729c8c5fc85502898aaa646fd24d3897b2,1,1,2019/1/4,2018/11/30,46.9851,4
0x71db98b13505d0797fa70032e535a901a7a03b4a,1,1,2018/9/14,2018/9/14,1,2
0x05117f0c3d5c0218c23872f8065506f873b88dfc,1,3,2019/5/3,2018/11/18,130.412,38
0xea02a093002edd5ca0e2c2a08b3101cf0063d091,1,1,2018/9/16,2018/9/16,2.5182,2
0x17f41fc8f1c33aabbd1537dca6ce40a3c8de02ba,1,1,2020/12/30,2019/7/30,1.74728,35
0x340590026eb3e794c8c2074558197539b07a997f,1,1,2020/2/6,2020/2/6,0.203008,2
0x25e0ea4fbb0a6954dc37646dc2fbac87b13cd33d,1,1,2021/2/3,2019/10/29,72.5819,25
0x02f08792e4dbf03fa44240e821184e2b9d87285c,1,1,2019/12/15,2019/6/16,2.835,20
0x049de5e3b89b42ec8cc53734ee6ca47e0f418955,1,1,2021/3/4,2019/6/18,89.993,1666
0x58723bbc1b040e98553a0ef8502e890c21cbd85b,1,1,2019/3/13,2018/8/22,3.89621,12
0x0fb440aea6564127b0f4d22d109b2a2c25d89d14,1,1,2018/10/25,2018/9/25,0.175,4
0xd546b590fa3423c5f35795d6564e2426726c598b,1,1,2019/4/19,2018/12/23,108.501,6
0x56de8f98d338fa88a0e609f7d025ae348ecb685d,1,1,2018/11/24,2018/11/24,72,2
0x7edb6065a6ac600fe7996a23023a4ac912e09863,1,1,2018/12/13,2018/12/6,89.995,12
0xcd5f9d57a3f279135f72bc604ade7f538b092385,1,1,2019/1/31,2018/8/7,1.505,13
0xa7519732fcca57143ee5b1be1a9e3b9a3ddca7b8,1,1,2018/12/20,2018/12/20,2.53136,2
0xd5d143ae6cbd7585f161dcef5a19c26784838591,1,1,2018/8/25,2018/8/24,0.582502,4
0x01f83c82af16386c47dfb4f9471506e7ed813568,1,1,2019/5/17,2018/9/4,4.24348,12
0x174a2de9b8687b6601f773f7c024068567b1eeb3,1,1,2019/6/8,2018/12/12,26.08,6
0x00bde3d704601f9fa5f998a3c94559d74471b50e,1,1,2021/2/11,2019/6/14,2.55118,213
0x1945db89eeb4e47e94cc805731a5efd12278aae9,1,1,2021/2/1,2019/8/5,5.7321,118
0x13a4702affb2e3382fc8a6c0662d4d54bc212e69,1,1,2020/11/13,2019/7/13,1.995,16
0xc9fe91ea78242d6ba5a4a08c8aab23d3cbba0666,1,1,2019/5/14,2018/9/21,1.94592,8
0x2d87099c88f9d2362af1565a5558a02449a6b34d,1,1,2019/12/18,2019/12/13,7.71345,10
0x80b68ef9db440b143dcd214519a478b5bf8d5d4c,1,2,2019/1/26,2019/1/9,1999.99,11
0xd91fb52a3540c1a2603683ba528884b6ebd1c80b,1,1,2018/10/25,2018/10/5,5.2506,2
0xe669c2f83d01317adfb0eb21dea7ed76a940b822,1,1,2018/10/25,2018/10/12,0.985,4
0x012762f5bf4f6c31a483a066e4f35436cf0bce85,1,1,2020/8/7,2020/1/14,1.095,41
0x3074df943eaf3a734cbd3693c79b91c783f419b5,1,4,2018/10/11,2018/10/11,93.98,5
0x3f141b216c30760fd7a071d31409d655b7f64a95,1,1,2020/4/8,2020/4/8,0.614449,2
0xb1a95f163e10e8a390475786a16ae97cc2967a30,1,1,2018/10/25,2018/10/6,6.25965,2
0x2770c1c06ba78490085224bdb8b489a25d26cf70,1,1,2019/11/1,2019/10/31,1.9951,6
0x071a772cdb32eb072b3832b877b55af345326e6f,1,1,2019/3/1,2019/1/7,19.995,10
0x5fc26c6c0513f92e07f0cd6df021aaffdb703cbc,1,1,2019/1/28,2019/1/28,4.39606,2
0x1e63ebb13d7d3dbfedfc6e51036ec73e88e88df7,1,1,2021/2/26,2019/10/1,10.013,45
0xe50a976578ccf7da9691f40d48198d367026f9a2,1,1,2018/9/28,2018/9/28,22.2504,2
0x1d0946896de1285cbac39f196007fe9411a29769,1,2,2019/3/17,2018/8/30,60.9292,22
0xa58baff6eeb98575fd48e499857a3adc426a2f28,1,1,2018/9/28,2018/9/28,1.13986,2
0x24b5e899becf1df9b4fe4ac0b3b613c040065f9a,1,1,2021/3/2,2019/10/13,1.35212,26
0x018be6f80835b13379c10fb5cf42f9cbb9ebe193,1,1,2020/12/7,2019/7/4,11.3796,292
0xe76789c4a63165d97398886d6eefb20cf01e5084,1,1,2019/4/25,2018/8/15,0.0649089,17
0x75de2f9fdf500c825518c4c776ed2d7da7a575aa,1,1,2018/12/30,2018/9/18,8.45101,16
0xf6507880c0a5c07934abf73fa11b35fd2c3d2822,1,1,2019/5/25,2019/1/3,3.72,18
0xee491d14618383333f6740bfe565f5a97fd71a7a,1,1,2019/1/22,2018/10/11,2.6596,9
0xc6bfd85eae525dec9c367a2b7ea75741c345a565,1,1,2018/12/27,2018/12/8,236.135,9
0x233d03e86bdfd5e59499800aabff695388615861,1,1,2019/6/13,2017/9/18,36.1,23
0x1f914b34852610c2b0709c2887290e52609c3997,1,1,2018/10/26,2018/10/26,142.58,2
0x1b3891e5093169b07ca7714f5accc7b80616eb94,1,1,2019/8/14,2019/8/14,10.0651,2
0x7180097284a609e54d8a4117329c57f48dbd3a89,1,1,2018/8/27,2018/8/27,0.726,2
0x2b5a2ec0fa8efe4d1a12ad3af97b80e8f7632283,1,1,2021/3/8,2019/11/30,30.995,39
0xeebab1bb86d2f4a721efbcd40ba5cd61c872f502,1,1,2018/8/10,2018/8/4,0.5908,2
0x28b61a220b0155aec3b41b59b7deda68de736f3b,1,1,2019/11/11,2019/11/11,0.205195,2
0x9bb599047cf5b1396442225a7951b6b79d85a565,1,1,2018/11/17,2018/11/17,6.66615,2
0x1521686f51726957bc7f6ecaad67ba353ee9b0bc,1,2,2019/8/3,2019/8/3,5.2,4
0x365409d1d12de5cfba57276d14f591060a78c7e7,1,1,2020/2/15,2020/2/15,2.495,2
0xdb7f261ae3d1d3f2aace83f61159a870ab66797d,1,2,2018/8/10,2018/8/8,11.6481,3
0x564aa298a6b03c0587d5808c1a374366528444a2,1,1,2019/3/4,2019/1/17,7.01139,6
0x655b219aba6ac569fa00b7a3a2c740e210b414ce,1,1,2019/1/10,2019/1/10,52.995,2
0x2d00b70ffa133b43284464ac8e412ddf00a35262,1,1,2019/12/10,2019/12/10,1.42597,2
0x005761696388755e2b1631aaaac1bec6b1dedd5e,1,1,2020/12/22,2019/6/26,98.9774,97
0x8097b79bd213c21af9061c84ec8e174d56c717ef,1,1,2018/9/10,2018/9/10,0.182025,2
0x8aa82048f6d8bb463712d58404ddfb8f813cf73b,1,1,2018/12/14,2018/12/14,2.124,2
0x412d0de7ff472b492ebd9bb3dc5219dda5e3d308,1,1,2019/1/16,2018/8/29,9.87076,8
0x84a52abf4c5cd23a535722c80e29ede0094ba3b5,1,1,2019/3/30,2019/3/30,5.80424,3
0x28330314553bf18934bfc2dcc6766f8119d97270,1,1,2020/1/21,2019/11/6,0.469925,4
0xd1ea8e6669ddf9b6df94501cd2bf7ac86bec9c4a,1,1,2019/1/12,2018/12/14,0.095,6
0x3b7828dd218142502cad82a91ba03818d0a925b4,1,1,2020/3/17,2020/3/13,4.04194,4
0xe4b5a3ac17c0adf37cea78a61c78a2d6caf1314a,1,1,2019/3/31,2019/2/18,2.005,16
0x24fde771e0525ff1313f5dfc29b0a2b94260c3f0,1,1,2019/3/6,2018/9/7,12.083,13
0xe3ae59f368e02bfc698785d5eb0a7b017dd4dd6b,1,1,2019/3/25,2018/10/16,0.581,107
0x04708979ed9e08377a1c40579cc1b4e222c5a936,1,1,2020/7/10,2019/6/20,17.226,40
0x9015b5928e73d744474487b44c5a6ec58689b81e,1,1,2019/5/16,2019/1/9,1.6661,6
0x7c4580847b1062abba79b04b3b419aa6ddc42e51,1,1,2019/6/10,2018/11/8,0.373,10
0x0547769b95d93ffa26757cec7d7ed01a50d262e9,1,1,2021/1/15,2019/6/19,0.0521172,52
0x04a034c836a9dd52beb4accaaa5e5bf4d3b37d67,1,1,2021/3/4,2019/6/19,2.99349,132
0x2b083bd962e976b21e0643f029b225866a7ae944,1,1,2020/6/30,2019/11/28,4.32971,30
0xc8f5ee86832d669b15fe8e3ccc73bb012cbfea71,1,1,2019/5/16,2018/10/10,169.995,26
0xa2ce7ebf2426c101bdeb0969f8c37c8e67beb1a9,1,1,2019/1/12,2019/1/10,2.32538,4
0xadaa47015e0a6d10722499f9fbb5e3ec51dcd09f,1,2,2019/4/9,2018/10/10,0.785,72
0x9a1c1503fba27aa86804ff3c3e2215ed06b67a65,1,2,2018/12/26,2018/8/29,39.5822,98
0x163aeaee4dba8f1124a9384468a0910e4b3cb7f0,1,1,2020/12/30,2019/7/22,4.06238,36
0x056bdea6bf23339d04513f650128ffb006f9bcd9,1,1,2021/1/26,2019/7/6,4.525,62
0xe3fbdcfb0d030424a161d6c7d5c1ffbca24e47f8,1,1,2018/8/27,2018/8/27,0.921637,2
0x1a22488f86019da871039d377625673d7ce1702f,1,1,2019/5/3,2019/3/15,0.0944186,8
0x00c22d9f82200045afc133a84c6f9340a945c036,1,1,2019/6/3,2018/9/15,0.686775,10
0x3550f662dc14856c5f22742d15ab783faf3b091c,1,1,2020/2/12,2020/2/12,0.471844,2
0x24c37806460ed1ce056a4f69f2a01b53789ba0f8,1,1,2019/10/14,2019/10/14,0.723466,2
0x84c51ebf6aa28733965c79951beaa82819a7e71f,1,2,2019/3/27,2018/8/29,0.703,79
0xb35b3d641884b0cef112a4544626010163c37d7c,1,1,2018/10/25,2018/10/7,4.73072,2
0x0faf375e8e316fcc333a8bd436452e0fac00f0b3,1,1,2021/3/7,2019/7/4,113.075,144
0x5724a9ec24e698441bb2f5eaeaf4987cdf2de75c,1,1,2019/3/12,2018/11/29,1.74087,4
0x08066d0616a639a0c177183818ff157d09bd5527,1,1,2021/1/9,2019/6/23,29.9004,36
0x1d7b2b651a76acb98324e7611214747e823ae1dd,1,1,2019/8/28,2019/8/28,0.59276,4
0xf7b5ed77c815deb381f166c8f1a09f9de1ae8173,1,1,2019/1/7,2018/12/22,33.1324,13
0x28eb70c1a8a70fff52386606d1fac8bb03d85410,1,1,2021/1/15,2019/11/13,1.73107,25
0x00d318b07e14ae0f11aaa9592795b83829ae728a,1,1,2020/11/29,2019/6/22,6.5,49
0x44d4fe881ceff1b2a437185712c36e3d92475967,1,1,2020/5/22,2020/5/22,80.2409,2
0x4bb7ece8053b29b352d9047cf0456b96b7d3f3db,1,1,2019/6/9,2018/11/9,8.44316,39
0xefda5ea10a011b6a1d7835178d4fae76127f1a35,1,1,2019/5/14,2018/9/14,190.969,18
0xd8ccfa395f74b52b2e3fa1b27b0a18bfe4a9356a,1,1,2019/4/23,2018/8/11,0.495,12
0x0de217acfe07ed5d0f505588d8f067c319eb85f2,1,1,2021/2/10,2019/7/4,48.9531,86
0x20bcf1cf25eaaea1c8999cd4b4ebcb0e16fe3e22,1,1,2019/5/14,2018/8/27,1.49084,16
0x0009dc9b1091b601f5a090048f684042c30684dd,1,1,2021/3/7,2019/7/24,27.4617,503
0xccad820579bbc027dfcdac5c1b68522f3bd1e45c,1,1,2018/11/26,2018/11/26,4.0686,2
0x42d3ce737c964f033eb2be37b96dffe3ba5a5302,1,1,2020/5/11,2020/5/8,20.1397,3
0x1bcc4e94190a74792f60d5325ddade7fb08ed634,1,1,2021/2/2,2019/10/1,0.7254,43
0xdf7c9ac1975c5931f5ebf5dbaa1b51f61bb81cf2,1,1,2018/10/11,2018/8/31,9.99509,103
0x1cd3a495271abe1e92cb9cbffab1efb5aea015ea,1,1,2018/10/18,2018/8/25,5.02232,8
0xe01a19e58af2450e10924a50b35fdbe473439451,1,1,2019/1/1,2018/8/15,8.695,10
0x2a2476211fe4a48b94f7c30c13c34cd7b5bb8ce2,1,1,2019/11/24,2019/11/24,117.847,2
0x9fe8661f88dc8594e0c5032412ee1714eba974b5,1,1,2018/8/27,2018/8/18,1.8013,4
0xa7539588a429fd75805eb4517aaa95cfc78c8f91,1,1,2019/1/8,2019/1/8,0.0971356,2
0x22aa3de1dd7084476104749fdb02a5cfb1ff789c,1,1,2020/1/23,2019/10/22,61.5,18
0x86f14b6992404f6577e406b506d84e7c2c246b2f,1,1,2018/12/28,2018/8/6,33.13,10
0x2e725bc8de0631ef6aec52d5665d05d227297a83,1,2,2019/1/25,2019/1/22,10.5101,8
0x1ca77d9057dedf1ebf06c69b907e22b79bb7084c,1,1,2020/3/23,2019/8/23,4.81277,82
0x45992d9dfe07f17ae6713ba37622e43b587a1d64,1,1,2020/5/24,2020/5/24,0.995005,2
0xf465f36681892fa2abbf8cc9f4dfeb27e3b15d49,1,1,2018/9/4,2018/9/4,8.0495,2
0x2809bc8a7b273934c9da38f9d75d04886085a391,1,1,2018/10/2,2018/8/31,5.20244,6
0x84d6fee555b995cc937fd082bba98ad1e77e15f6,1,1,2018/11/9,2018/11/9,2.995,2
0xace57ebb8063c8899e9653f25767f0e938035c1c,1,1,2018/8/10,2018/8/4,1.36797,2
0x2a263769b523975459da4dd0a41bf46ad58e8495,1,1,2019/11/26,2019/11/24,0.320248,4
0x0002a5dd4c714036137d388b2f6aeb5479ac9058,1,1,2019/12/13,2019/10/8,19.7277,4
0xbf865249831989968aad8b8ece4b32ccd60418e3,1,1,2018/8/25,2018/8/24,22.2149,6
0xbb1565dad80d6aaf565530b3dc4310abf03265d8,1,1,2018/9/23,2018/9/20,50,37
0x8a7a6eb2ec0815245345b94ec8d065d13e3b7f54,1,1,2018/9/22,2018/8/8,2,4
0xd2170f562e76f507dfbd39a30065ff83c0335d82,1,1,2018/8/11,2018/8/11,4.71285,2
0x42762b4c8272b6cd8141590b125267890124e344,1,1,2018/12/20,2018/12/20,4.7129,2
0x7965610fa10be575710352a7a4e08aa717ad33e0,1,1,2018/12/4,2018/12/4,130.087,2
0x117ac82ef34a666f7c7e8fb86e5d1bf696eb635b,1,1,2020/12/30,2019/8/8,6.495,4
0x119b81f40f85b54cb7df93e1968024e1ab5d4284,1,1,2020/3/30,2019/7/8,0.0950982,11
0xc019258c4670992c7657c05c1433e27cd97752ea,1,1,2019/5/3,2018/9/15,100.995,14
0x10f0f2cd5597ab437cdb6601957cf98d9a1364c7,1,1,2021/2/8,2019/7/6,30.4543,330
0xc31e248f3ac69fecc111d1474c4af2c6861a728f,1,1,2018/11/7,2018/11/7,0.652782,2
0x25ed4bd3fa986199d52cfb8d9ab5746bd2a4ec7d,1,1,2019/6/7,2018/8/12,17.995,4
0xf97c45706a731b50c526c1f0b80630fb1ae2a6b4,1,1,2019/5/30,2018/10/30,15.6338,34
0xd671e6b2118721d4a06753a72a21478393b4f9a7,1,1,2018/8/10,2018/8/9,17.0533,2
0x189771241c677a6e6ab83f2ed23cb82541e2b883,1,1,2018/11/11,2018/11/11,0.055,2
0x7547ef83214cbe58090ff5d49b1d9750dcb8587c,1,1,2018/10/25,2018/10/6,0.116316,2
0xdadaee00dbe12fa5cec8d1ad3ed4b251e65ad203,1,1,2018/12/3,2018/8/22,0.05,15
0x3ed73e65b692e394379b54d0cf4e7ee74697c466,1,1,2020/6/7,2020/4/6,0.966783,6
0x955a5042d79919555ceafef07a5e7b4d6edc30d7,1,2,2019/3/4,2018/8/5,2,77
0x2bfd34e85b8a035904f8a850740d2b6dae78ea90,1,1,2019/12/9,2019/12/4,58.0856,4
0x0b2ecb8aba8b7a38dd3d7604a8f123eec86ede0c,1,1,2019/8/18,2019/6/27,2.995,8
0x54aef7a75a706576f094873fdb5351f0342b90dd,1,1,2018/10/25,2018/10/10,0.741285,3
0xe7faf6382b619d12e72aff2d5cb797ce9fb82d00,1,1,2018/9/27,2018/8/5,15.5079,19
0x7b5882798d29536eda81e10fca58d57f13b031ff,1,1,2018/9/6,2018/9/6,52.095,2
0x051682d59ce84b94ea7be0c904d683807d429b53,1,2,2021/1/7,2019/6/19,3.30034,544
0x16704f3253126aae286ea3fce1b55031e514f0d4,1,1,2020/12/16,2019/7/23,19.8319,49
0x2290615c296d2023f8b024984e5083ee9bf19251,1,1,2020/5/9,2019/9/29,0.26,4
0xb8d3c55ec9a4c65244398bf9c597f8826552b1cd,1,1,2019/2/1,2018/11/6,16.5009,6
0x42efd2cb385d8d7468c8ece2479bb4194abf9864,1,1,2019/1/3,2018/8/15,1.37103,11
0x0b2e9a8fe0d46e21a979d3235427da30306caa2d,1,1,2019/12/17,2019/12/17,1.934,2
0x28058160c1c9209f8ddf4e0a157ca6255ad07f85,1,1,2019/11/5,2019/11/5,10.5607,2
0x3b41a6c6a6d1c369c55ea63804e55baddf0eb13e,1,1,2020/5/8,2020/5/8,2.23333,2
0x3955f42aa32c0c0627a23df0e096ec04329d72f7,1,1,2020/9/8,2020/3/2,899.995,6
0xf96bededa03ab372259dd6f1cb79a3670f39680b,1,1,2018/11/13,2018/11/13,3.95075,2
0x227e1d8462821e263c77e19e077a61ab4bac7a18,1,1,2019/12/24,2019/11/4,79.995,4
0x1b8376ced2a0809681b6bd3661ebc722d81429d9,1,1,2019/5/27,2018/9/5,1.27344,10
0xafdd249732c0c7739673d95d3f2ab4614fbd08e6,1,1,2019/6/20,2019/1/10,35.8956,12
0x30274fa53ab7f2894b0c8f8d79b0bf8ac1cd33ea,1,1,2020/1/7,2020/1/7,0.271414,3
0x288d4291d28514b8a6c6f1068b7a5a1f791e645a,1,1,2021/3/7,2019/11/9,1.4629,148
0x4aaf9dff2fb21154d1db0b7c8efdae2d3f801ab5,1,1,2019/1/7,2019/1/2,25.695,12
0x5bdc532a184f594df7440ede4072ce2fd7fc3a19,1,1,2019/4/19,2018/8/4,11.2683,107
